date,area_name,population,water_supplied_liters,water_consumed_liters,temperature_c,rainfall_mm,humidity_percent,complaints_count,leak_reports,supply_status
2024-07-03,NGGO Colony,5945,144070,294169,27.8,12.0,71.0,9,0,Normal
2024-07-03,Sitra,12335,130418,161077,32.1,15.3,53.6,2,4,No Supply
2024-07-03,Vilangudi,11863,295822,284418,32.3,15.4,50.7,32,5,Delayed
2024-07-03,Edayarpalayam,8555,219713,221047,34.7,94.2,45.5,18,3,Normal
2024-07-03,Karumathampatti,9442,319148,50664,30.6,20.1,68.1,19,3,Normal
2024-07-03,Kovaipudur,14351,111479,83750,32.9,39.2,74.5,2,5,Normal
2024-07-03,Telungupalayam,16004,151621,207696,36.0,134.0,72.1,33,0,Normal
2024-07-03,Sivanandhapuram,4092,230514,305162,25.9,14.9,94.4,1,10,No Supply
2024-07-03,Appanaickenpatti,6990,171822,152453,28.7,118.7,73.2,22,2,No Supply
2024-07-03,Vadavalli West,21717,202674,120594,37.6,38.5,64.0,6,9,Normal
2024-07-03,Kamarajar Road,6921,166846,301238,26.2,93.0,49.5,4,2,No Supply
2024-07-03,Red Fields,17198,289575,99074,25.2,62.6,58.0,23,8,Normal
2024-07-03,Bharathi Nagar,23721,158613,321527,37.2,9.2,49.9,11,6,Normal
2024-07-03,Balaji Nagar,3479,340688,170751,26.1,109.2,45.7,32,5,Normal
2024-07-03,Sri Ram Nagar,14319,135647,194014,28.8,58.7,77.9,23,6,Delayed
2024-07-03,Vivekananda Nagar,4252,322585,206722,27.6,39.7,79.3,34,2,Low Pressure
2024-07-03,Shanmuga Nagar,18270,174943,300092,38.4,75.3,71.0,18,3,No Supply
2024-07-03,Subramaniyapuram,16078,176796,89554,39.0,0.4,47.6,16,11,Low Pressure
2024-07-03,Ram Nagar,21365,215939,131636,21.9,3.4,87.6,21,4,Normal
2024-07-03,Alagesan Road,17621,187776,299966,23.0,62.1,55.6,9,7,Normal
2024-07-03,Nehru Nagar,6831,173738,316715,29.1,133.4,77.3,5,0,Normal
2024-07-03,Sowripalayam,15222,325632,140686,30.3,101.7,51.9,15,10,No Supply
2024-07-03,Avarampalayam,17748,126440,264141,31.9,66.5,63.3,26,10,Low Pressure
2024-07-03,Chokkampudur,15837,60520,302689,25.2,68.3,92.9,31,5,Delayed
2024-07-03,Marudhamalai Road,17127,65230,152607,24.8,74.4,80.8,0,10,Normal
2024-07-03,Thirumalayampalayam,17176,199401,216917,26.7,76.4,55.7,14,5,No Supply
2024-07-04,Gandhipuram,8511,149030,219481,35.1,116.0,49.0,24,1,Delayed
2024-07-04,RS Puram,14908,275914,250711,30.1,49.2,77.1,23,5,Delayed
2024-07-04,Saibaba Colony,12472,65917,258111,22.8,130.0,62.9,25,6,Delayed
2024-07-04,Peelamedu,22133,217863,196023,29.8,43.8,85.9,29,6,Normal
2024-07-04,Ukkadam,19602,81560,125222,29.4,20.2,82.6,3,10,Delayed
2024-07-04,Singanallur,16606,298306,195588,37.6,84.7,75.2,20,7,Normal
2024-07-04,Ganapathy,13822,76324,268318,30.6,50.2,90.6,1,9,Low Pressure
2024-07-04,Saravanampatti,12914,190023,251547,34.8,9.2,61.3,2,4,Low Pressure
2024-07-04,Kalapatti,12924,315615,212486,34.0,56.7,66.9,30,6,Low Pressure
2024-07-04,Thudiyalur,17952,272018,92900,36.0,92.4,68.2,12,2,Normal
2024-07-04,Koundampalayam,17750,329371,258782,37.0,42.9,82.8,7,11,Low Pressure
2024-07-04,Vadavalli,18053,64036,225121,25.9,139.7,69.9,14,7,No Supply
2024-07-04,Race Course,16226,256097,163756,24.7,75.1,71.8,14,2,Delayed
2024-07-04,Town Hall,24542,190800,124738,24.5,45.7,85.6,16,7,Normal
2024-07-04,Sidhapudur,10576,169997,163094,22.5,12.4,73.4,11,7,Low Pressure
2024-07-04,Avinashi Road,22890,349963,147140,29.5,2.5,71.2,20,8,Normal
2024-07-04,Ondipudur,16745,181767,180348,38.5,15.7,90.7,33,4,Delayed
2024-07-04,Hope College,17589,124820,285033,38.7,89.8,73.0,1,8,Delayed
2024-07-04,Chinniyampalayam,15109,248021,262213,35.7,125.1,52.3,4,5,Low Pressure
2024-07-04,Neelikonampalayam,21212,102936,228039,28.7,100.0,86.3,29,11,Delayed
2024-07-04,Podanur,21862,235779,76485,38.9,29.0,89.6,33,4,No Supply
2024-07-04,Kuniyamuthur,11878,347216,180107,27.9,120.9,70.3,12,11,No Supply
2024-07-04,Sundarapuram,4016,340760,143335,25.1,19.0,85.1,28,11,Normal
2024-07-04,Perur,14958,252497,213947,34.3,60.7,85.5,25,1,Normal
2024-07-04,Madukkarai,22896,348048,75545,32.6,49.3,82.2,8,10,Delayed
2024-07-04,Kurichi,4766,277579,97988,22.6,97.8,62.2,5,3,Normal
2024-07-04,Kuniamuthur,10666,232214,187207,30.3,52.5,74.6,7,1,Delayed
2024-07-04,Malumichampatti,7146,296332,199628,26.4,86.5,67.3,9,2,No Supply
2024-07-04,Selvapuram,16339,206850,193547,28.7,75.6,84.8,28,11,No Supply
2024-07-04,Vellalore,23004,240295,98375,29.0,127.2,45.6,23,1,Delayed
2024-07-04,Chettipalayam,9574,214764,82574,22.3,9.9,52.1,25,10,Delayed
2024-07-04,Irugur,13453,61649,303665,25.6,29.7,56.7,31,7,Low Pressure
2024-07-04,Sulur,11637,168264,143263,35.8,58.3,78.3,8,10,Low Pressure
2024-07-04,Nallampalayam,4114,330252,310404,26.5,107.7,60.1,11,7,No Supply
2024-07-04,Annur,7871,256124,110016,28.0,91.5,54.1,14,9,No Supply
2024-07-04,Mettupalayam Road,10653,214120,285873,34.6,47.9,83.0,29,1,Delayed
2024-07-04,PN Palayam,7494,340637,314493,21.3,48.7,49.2,25,1,Normal
2024-07-04,Tatabad,4147,309692,97800,29.2,130.3,55.4,16,8,No Supply
2024-07-04,Lakshmi Mills,21641,335996,223558,23.4,92.6,76.8,0,5,No Supply
2024-07-04,Five Roads,3439,214263,221855,38.3,11.1,52.8,12,8,No Supply
2024-07-04,Puliakulam,12177,84920,60865,29.3,22.1,75.0,11,4,Normal
2024-07-04,Udayampalayam,10634,286251,125965,25.9,55.8,61.4,18,9,Delayed
2024-07-04,Ramanathapuram,17446,233808,195625,37.3,3.8,94.1,2,10,Normal
2024-07-04,Trichy Road,9958,177674,69541,33.1,122.8,55.6,2,9,No Supply
2024-07-04,Peedampalli,14073,260131,85199,21.1,98.7,80.7,18,11,No Supply
2024-07-04,Kovilpalayam,18631,83542,239844,22.2,109.9,88.9,1,0,No Supply
2024-07-04,Idigarai,8278,228593,317015,37.3,108.0,59.5,15,7,No Supply
2024-07-04,NGGO Colony,20624,237091,269299,25.6,37.6,69.6,23,5,No Supply
2024-07-04,Sitra,6964,166931,107997,33.5,44.5,56.4,33,0,Delayed
2024-07-04,Vilangudi,12984,249995,318140,35.6,53.4,59.0,22,2,No Supply
2024-07-04,Edayarpalayam,21884,337139,232800,33.1,101.1,75.4,2,8,Low Pressure
2024-07-04,Karumathampatti,11753,236585,159790,22.4,43.9,74.9,3,8,No Supply
2024-07-04,Kovaipudur,17540,172319,114449,27.3,133.7,58.3,16,2,No Supply
2024-07-04,Telungupalayam,15224,194488,264942,27.0,36.1,67.5,22,3,No Supply
2024-07-04,Sivanandhapuram,7536,238130,190150,26.2,59.8,57.0,11,11,Normal
2024-07-04,Appanaickenpatti,11263,137294,273296,27.5,122.9,91.1,33,11,No Supply
2024-07-04,Vadavalli West,9976,349315,82929,30.6,13.4,87.3,24,4,Normal
2024-07-04,Kamarajar Road,21387,286711,189202,28.2,89.7,71.0,34,9,Low Pressure
2024-07-04,Red Fields,13186,184044,109700,30.2,104.2,74.4,17,1,No Supply
2024-07-04,Bharathi Nagar,17327,208202,117780,26.6,44.9,89.6,26,7,Delayed
2024-07-04,Balaji Nagar,17284,139896,75376,32.5,117.5,59.9,24,1,Normal
2024-07-04,Sri Ram Nagar,16772,234241,249822,21.0,17.8,66.7,7,7,No Supply
2024-07-04,Vivekananda Nagar,19651,332535,96951,34.1,134.6,91.9,8,3,Delayed
2024-07-04,Shanmuga Nagar,7210,77773,65464,37.7,0.8,85.4,33,10,Normal
2024-07-04,Subramaniyapuram,24330,193016,105963,34.3,63.9,94.4,24,8,Normal
2024-07-04,Ram Nagar,12178,160505,274837,27.3,22.8,67.9,2,8,Low Pressure
2024-07-04,Alagesan Road,6171,198611,136108,34.0,15.6,75.9,32,2,Low Pressure
2024-07-04,Nehru Nagar,22174,347846,192840,23.8,64.7,51.3,27,2,Normal
2024-07-04,Sowripalayam,20980,286113,221898,30.2,96.6,79.1,14,9,Delayed
2024-07-04,Avarampalayam,21261,221065,185112,38.9,19.3,84.3,15,9,Low Pressure
2024-07-04,Chokkampudur,4394,96504,239487,39.0,72.6,76.7,18,8,Delayed
2024-07-04,Marudhamalai Road,11923,98123,292784,34.2,51.5,51.1,30,8,Delayed
2024-07-04,Thirumalayampalayam,18443,174859,218079,28.8,32.9,83.2,7,0,No Supply
2024-07-05,Gandhipuram,14737,158535,109284,35.5,29.0,81.9,21,5,Delayed
2024-07-05,RS Puram,10122,267623,106681,35.7,13.0,64.4,34,9,Normal
2024-07-05,Saibaba Colony,10767,188679,268255,30.3,2.1,83.7,10,8,No Supply
2024-07-05,Peelamedu,3711,329244,103134,22.8,0.7,66.8,5,3,No Supply
2024-07-05,Ukkadam,7583,274090,63501,31.3,50.9,77.1,34,0,Low Pressure
2024-07-05,Singanallur,18297,106905,55139,30.9,22.0,72.3,7,1,Delayed
2024-07-05,Ganapathy,9192,218675,133110,27.6,6.1,79.1,17,5,No Supply
2024-07-05,Saravanampatti,9110,208161,329831,33.6,118.3,53.5,31,3,Delayed
2024-07-05,Kalapatti,17800,296575,189691,32.8,9.2,59.8,32,7,Low Pressure
2024-07-05,Thudiyalur,22574,290128,173215,38.3,137.8,59.0,29,2,No Supply
2024-07-05,Koundampalayam,3026,144806,144721,23.5,96.4,59.5,18,11,Delayed
2024-07-05,Vadavalli,18617,87721,90414,26.3,103.4,65.9,33,6,Low Pressure
2024-07-05,Race Course,21752,146818,88250,35.0,120.2,60.2,13,4,Low Pressure
2024-07-05,Town Hall,20371,141010,81004,36.7,77.4,50.1,5,3,Delayed
2024-07-05,Sidhapudur,8230,121750,190988,24.9,28.8,80.8,16,5,Delayed
2024-07-05,Avinashi Road,4945,82817,170031,27.6,139.9,85.2,21,3,Low Pressure
2024-07-05,Ondipudur,5131,181615,168671,28.0,54.0,76.6,1,9,Delayed
2024-07-05,Hope College,4775,199267,142681,30.5,135.2,49.5,25,10,No Supply
2024-07-05,Chinniyampalayam,7564,287405,126838,31.7,11.4,75.6,9,8,Low Pressure
2024-07-05,Neelikonampalayam,21730,166612,174826,34.3,50.2,45.5,34,10,Low Pressure
2024-07-05,Podanur,12158,214202,61601,23.5,0.5,76.5,6,3,Low Pressure
2024-07-05,Kuniyamuthur,4808,247122,259137,29.9,107.6,90.3,15,9,No Supply
2024-07-05,Sundarapuram,8896,193919,152638,29.3,116.2,77.9,11,1,Delayed
2024-07-05,Perur,19359,180755,268244,21.2,127.2,73.8,19,7,Delayed
2024-07-05,Madukkarai,19615,115204,325201,28.9,120.2,92.5,2,11,Delayed
2024-07-05,Kurichi,14904,255956,114741,27.1,112.2,57.2,25,7,Low Pressure
2024-07-05,Kuniamuthur,19185,191170,291982,30.5,79.0,57.2,17,6,Low Pressure
2024-07-05,Malumichampatti,20444,312479,74655,27.3,114.0,56.0,19,10,Delayed
2024-07-05,Selvapuram,10756,134081,272534,23.2,77.8,74.0,28,6,Delayed
2024-07-05,Vellalore,22807,347213,51206,34.4,74.2,70.8,14,1,Delayed
2024-07-05,Chettipalayam,14294,220736,251357,27.6,122.7,60.9,7,0,No Supply
2024-07-05,Irugur,10658,118811,121072,36.2,55.3,66.1,25,1,Delayed
2024-07-05,Sulur,17624,280071,312356,31.9,120.0,53.4,0,2,Normal
2024-07-05,Nallampalayam,22935,64817,171320,23.4,102.8,81.3,1,7,Low Pressure
2024-07-05,Annur,23595,249098,241313,34.4,123.1,63.4,1,1,Low Pressure
2024-07-05,Mettupalayam Road,10887,188877,127647,33.4,64.1,62.5,15,2,Delayed
2024-07-05,PN Palayam,16703,322766,197892,26.1,122.8,65.3,4,7,Low Pressure
2024-07-05,Tatabad,19611,126388,321127,31.3,127.9,91.3,33,1,Normal
2024-07-05,Lakshmi Mills,11622,85896,191361,34.9,48.2,69.9,14,0,Normal
2024-07-05,Five Roads,21848,240140,289235,24.0,126.1,64.7,9,8,Delayed
2024-07-05,Puliakulam,11393,161226,62158,36.1,63.4,63.5,16,11,Delayed
2024-07-05,Udayampalayam,4072,256188,147762,31.6,128.9,60.8,33,4,No Supply
2024-07-05,Ramanathapuram,5813,129477,300146,28.3,20.9,56.3,34,6,Low Pressure
2024-07-05,Trichy Road,15414,114119,231184,36.2,68.7,93.6,14,8,Low Pressure
2024-07-05,Peedampalli,14344,131222,160657,33.9,137.0,81.9,34,8,Low Pressure
2024-07-05,Kovilpalayam,7940,232484,208896,37.0,78.6,92.2,17,7,Low Pressure
2024-07-05,Idigarai,13280,201857,203415,24.7,56.5,62.6,28,9,Normal
2024-07-05,NGGO Colony,24079,93527,101547,32.0,118.8,51.2,22,1,Delayed
2024-07-05,Sitra,7236,204784,251004,30.0,106.3,52.3,12,1,Low Pressure
2024-07-05,Vilangudi,8539,298302,211297,26.8,0.6,55.8,7,7,Normal
2024-07-05,Edayarpalayam,10573,194274,180476,32.0,98.3,90.4,0,8,Normal
2024-07-05,Karumathampatti,22384,189169,263158,38.7,84.6,72.1,23,6,No Supply
2024-07-05,Kovaipudur,14853,66678,155661,27.9,82.8,90.4,3,6,No Supply
2024-07-05,Telungupalayam,22548,328636,130127,27.1,82.2,73.6,11,7,No Supply
2024-07-05,Sivanandhapuram,17906,132046,225378,29.4,73.2,92.1,27,9,Low Pressure
2024-07-05,Appanaickenpatti,5519,345457,226875,35.7,94.7,71.2,2,10,Delayed
2024-07-05,Vadavalli West,13919,124822,142511,23.3,99.2,92.1,21,1,Delayed
2024-07-05,Kamarajar Road,5604,157503,282778,28.8,44.7,80.4,23,7,Low Pressure
2024-07-05,Red Fields,19004,72444,138870,30.2,129.8,45.9,21,8,No Supply
2024-07-05,Bharathi Nagar,19683,153448,322929,24.6,42.2,76.1,20,1,Delayed
2024-07-05,Balaji Nagar,5899,124242,265333,21.4,72.5,93.4,8,6,Low Pressure
2024-07-05,Sri Ram Nagar,24794,317905,328913,23.0,117.5,73.7,8,6,No Supply
2024-07-05,Vivekananda Nagar,11159,143680,121608,38.8,58.3,68.0,31,4,Delayed
2024-07-05,Shanmuga Nagar,24597,214792,287225,31.7,9.8,75.2,1,4,Low Pressure
2024-07-05,Subramaniyapuram,17582,102381,297951,26.6,59.9,48.0,3,8,No Supply
2024-07-05,Ram Nagar,18498,310046,172462,29.7,79.9,80.9,27,2,Normal
2024-07-05,Alagesan Road,9878,193999,278036,33.6,104.8,87.4,8,4,Delayed
2024-07-05,Nehru Nagar,10233,161732,236572,27.0,22.5,94.4,24,2,Delayed
2024-07-05,Sowripalayam,23585,79148,182794,30.4,50.0,61.1,0,9,Normal
2024-07-05,Avarampalayam,7763,281986,170242,35.4,65.7,53.1,1,4,Low Pressure
2024-07-05,Chokkampudur,9402,268300,112150,30.7,123.7,78.0,16,0,Low Pressure
2024-07-05,Marudhamalai Road,21610,282767,251090,30.2,94.9,79.3,4,5,Delayed
2024-07-05,Thirumalayampalayam,12108,82847,250047,24.5,27.2,53.8,25,8,Normal
2024-07-06,Gandhipuram,11022,251735,134550,38.2,23.3,73.7,20,1,No Supply
2024-07-06,RS Puram,23880,277861,217296,36.6,40.8,94.3,27,9,Normal
2024-07-06,Saibaba Colony,11557,272557,171975,34.8,14.1,83.6,17,4,Low Pressure
2024-07-06,Peelamedu,9467,61400,79406,32.4,51.6,88.5,1,8,Normal
2024-07-06,Ukkadam,3119,310916,222540,28.7,115.9,78.2,22,8,Low Pressure
2024-07-06,Singanallur,13599,173884,269664,38.1,99.8,65.7,18,8,Delayed
2024-07-06,Ganapathy,13229,309331,159881,32.8,77.6,54.7,17,1,Delayed
2024-07-06,Saravanampatti,9924,82561,54304,29.7,55.0,50.3,29,2,Delayed
2024-07-06,Kalapatti,22067,337519,320290,23.5,115.2,81.7,11,1,No Supply
2024-07-06,Thudiyalur,24448,320510,104448,28.9,119.3,85.8,16,11,Delayed
2024-07-06,Koundampalayam,6113,116143,210437,21.5,44.5,67.8,0,1,Normal
2024-07-06,Vadavalli,23324,154933,197163,36.2,110.1,82.3,10,0,Delayed
2024-07-06,Race Course,19676,105096,223110,28.4,80.6,53.3,15,1,Low Pressure
2024-07-06,Town Hall,21999,235544,123672,29.7,24.6,48.9,3,2,Low Pressure
2024-07-06,Sidhapudur,22858,117391,208399,25.8,54.0,50.1,20,10,Low Pressure
2024-07-06,Avinashi Road,14366,143418,173604,31.9,75.7,64.8,8,2,No Supply
2024-07-06,Ondipudur,23554,120533,246955,35.3,76.6,46.6,24,9,No Supply
2024-07-06,Hope College,10013,171193,294876,32.7,29.9,50.1,7,9,Low Pressure
2024-07-06,Chinniyampalayam,4622,225342,58589,34.9,46.9,75.5,9,9,Delayed
2024-07-06,Neelikonampalayam,5454,76596,61465,26.8,70.2,79.0,27,7,Low Pressure
2024-07-06,Podanur,22478,173449,120209,34.9,132.2,59.6,27,6,Delayed
2024-07-06,Kuniyamuthur,17024,147768,261496,22.2,139.8,56.8,9,10,No Supply
2024-07-06,Sundarapuram,6485,298815,175218,28.7,15.8,61.7,7,9,Normal
2024-07-06,Perur,11128,111844,301323,22.2,57.9,61.0,3,4,Normal
2024-07-06,Madukkarai,24583,108111,232129,36.2,31.1,75.8,7,0,Normal
2024-07-06,Kurichi,6953,157275,71095,36.7,75.1,61.8,21,6,No Supply
2024-07-06,Kuniamuthur,7415,339742,312435,33.3,10.9,73.3,14,7,Delayed
2024-07-06,Malumichampatti,17539,134883,124827,31.2,127.2,56.2,16,10,Low Pressure
2024-07-06,Selvapuram,12641,311379,129849,29.5,65.9,50.3,10,10,Low Pressure
2024-07-06,Vellalore,6369,211425,76458,23.5,38.4,74.6,20,5,Low Pressure
2024-07-06,Chettipalayam,4476,211168,296076,28.4,20.2,60.5,22,11,Delayed
2024-07-06,Irugur,7266,272495,148569,33.2,55.9,56.6,21,11,Low Pressure
2024-07-06,Sulur,20788,175355,77909,37.3,104.3,73.2,28,5,Normal
2024-07-06,Nallampalayam,4692,330072,168325,34.9,134.6,52.4,7,2,Low Pressure
2024-07-06,Annur,9810,184635,157894,22.5,113.6,57.5,27,11,Low Pressure
2024-07-06,Mettupalayam Road,5113,343985,126989,22.5,119.8,83.6,16,0,Low Pressure
2024-07-06,PN Palayam,22760,186272,284179,25.5,66.0,58.1,34,0,No Supply
2024-07-06,Tatabad,22940,99904,203227,24.5,33.2,81.3,28,10,No Supply
2024-07-06,Lakshmi Mills,11329,321121,81031,30.3,106.9,89.6,13,4,Delayed
2024-07-06,Five Roads,16806,81093,279085,23.3,96.0,89.7,16,0,Low Pressure
2024-07-06,Puliakulam,23952,298396,195129,34.6,82.5,75.4,31,2,Normal
2024-07-06,Udayampalayam,21439,330554,319750,23.9,56.0,57.2,27,11,Delayed
2024-07-06,Ramanathapuram,7620,200886,262802,37.0,136.2,91.6,0,3,No Supply
2024-07-06,Trichy Road,7176,239268,113449,24.1,114.7,90.6,6,7,Delayed
2024-07-06,Peedampalli,15038,282058,156135,32.5,88.3,63.8,7,6,Normal
2024-07-06,Kovilpalayam,14374,245874,63705,38.1,52.3,90.0,23,6,Low Pressure
2024-07-06,Idigarai,22693,319859,301922,34.9,58.8,66.4,20,0,Low Pressure
2024-07-06,NGGO Colony,9286,164753,124469,35.6,40.8,76.1,25,4,Low Pressure
2024-07-06,Sitra,3849,260252,122249,29.6,45.3,53.5,16,1,No Supply
2024-07-06,Vilangudi,18426,130619,103013,25.9,0.3,62.6,34,2,No Supply
2024-07-06,Edayarpalayam,7824,117681,303488,24.9,80.1,63.2,9,8,Delayed
2024-07-06,Karumathampatti,9983,266767,215179,32.8,7.4,54.8,0,4,Low Pressure
2024-07-06,Kovaipudur,24016,220214,295814,37.4,27.9,86.9,23,2,Delayed
2024-07-06,Telungupalayam,3682,314361,121922,28.4,32.1,54.6,27,4,No Supply
2024-07-06,Sivanandhapuram,13650,166827,167178,30.6,104.0,67.9,27,8,Delayed
2024-07-06,Appanaickenpatti,3789,270283,58068,36.5,134.2,79.9,22,5,Low Pressure
2024-07-06,Vadavalli West,5321,248678,207541,22.7,138.8,48.2,12,8,Delayed
2024-07-06,Kamarajar Road,21552,189739,298301,32.3,85.0,82.4,32,1,No Supply
2024-07-06,Red Fields,15255,157895,180435,23.0,43.3,67.9,11,3,Normal
2024-07-06,Bharathi Nagar,21024,342258,67006,25.4,28.6,71.5,11,3,No Supply
2024-07-06,Balaji Nagar,13560,214118,185906,26.0,127.9,87.8,14,8,Low Pressure
2024-07-06,Sri Ram Nagar,23870,82382,298551,29.9,93.3,60.6,4,1,Normal
2024-07-06,Vivekananda Nagar,24739,281427,252473,23.5,31.2,50.3,24,4,No Supply
2024-07-06,Shanmuga Nagar,19422,247902,230941,36.8,69.5,49.1,19,9,No Supply
2024-07-06,Subramaniyapuram,14781,316416,160962,28.3,10.4,92.0,22,8,Delayed
2024-07-06,Ram Nagar,18017,301866,285165,33.4,17.5,55.1,5,10,Normal
2024-07-06,Alagesan Road,5380,116335,294042,36.8,58.0,64.1,26,5,Delayed
2024-07-06,Nehru Nagar,7865,273807,149538,30.7,108.8,74.9,11,6,Normal
2024-07-06,Sowripalayam,18967,293034,329332,30.1,119.8,68.5,3,1,Normal
2024-07-06,Avarampalayam,15130,255069,266649,22.3,100.5,67.1,4,4,No Supply
2024-07-06,Chokkampudur,16822,211049,110706,35.6,85.6,48.6,0,7,Normal
2024-07-06,Marudhamalai Road,9627,317221,192813,37.3,74.2,74.4,12,1,Delayed
2024-07-06,Thirumalayampalayam,14274,67004,273808,36.6,5.1,76.5,25,1,Normal
2024-07-07,Gandhipuram,24042,63593,182574,25.5,18.1,85.3,25,7,No Supply
2024-07-07,RS Puram,14349,290728,54588,22.6,117.3,68.8,10,2,Low Pressure
2024-07-07,Saibaba Colony,10750,245766,318244,26.5,100.9,45.2,12,11,No Supply
2024-07-07,Peelamedu,11618,75064,145088,38.3,55.8,93.9,29,11,No Supply
2024-07-07,Ukkadam,12128,309299,165749,36.0,55.4,70.3,2,10,Low Pressure
2024-07-07,Singanallur,14852,259851,289000,29.9,98.3,76.6,33,0,Delayed
2024-07-07,Ganapathy,15076,246977,305508,35.1,102.5,70.9,25,8,Delayed
2024-07-07,Saravanampatti,3655,280600,179400,38.6,40.1,70.0,3,5,No Supply
2024-07-07,Kalapatti,21575,337785,83096,24.9,10.2,77.5,4,7,Delayed
2024-07-07,Thudiyalur,23454,88748,292095,24.4,32.4,77.3,26,8,No Supply
2024-07-07,Koundampalayam,22107,144006,55578,25.7,52.2,55.8,14,7,Delayed
2024-07-07,Vadavalli,19316,262262,172696,26.0,71.5,56.0,19,10,No Supply
2024-07-07,Race Course,8516,294887,248469,21.4,139.0,71.5,15,5,Low Pressure
2024-07-07,Town Hall,10912,168275,170933,22.6,77.1,46.3,30,11,Normal
2024-07-07,Sidhapudur,16464,207277,192643,26.8,56.7,82.5,12,4,Delayed
2024-07-07,Avinashi Road,22443,201572,251213,33.7,52.9,91.7,31,4,Low Pressure
2024-07-07,Ondipudur,8327,147423,313428,31.0,112.5,57.4,27,7,Normal
2024-07-07,Hope College,10681,237702,228738,29.5,44.0,92.0,14,9,Delayed
2024-07-07,Chinniyampalayam,19352,159182,320178,38.2,109.3,47.1,30,3,No Supply
2024-07-07,Neelikonampalayam,9472,259674,148764,27.6,114.8,84.4,24,10,Delayed
2024-07-07,Podanur,9109,218792,56300,29.0,73.5,91.5,7,11,Delayed
2024-07-07,Kuniyamuthur,10961,342387,213664,29.2,115.6,70.9,31,10,No Supply
2024-07-07,Sundarapuram,6594,167796,51160,31.4,76.0,51.2,4,4,No Supply
2024-07-07,Perur,13061,237941,119600,36.3,9.1,85.1,17,7,Normal
2024-07-07,Madukkarai,19236,235758,255297,34.2,115.8,52.3,10,2,No Supply
2024-07-07,Kurichi,23593,178627,261196,36.8,96.3,53.6,3,9,No Supply
2024-07-07,Kuniamuthur,15793,290433,63958,33.3,25.9,88.5,6,7,No Supply
2024-07-07,Malumichampatti,19388,71064,81758,25.0,126.0,81.3,1,7,No Supply
2024-07-07,Selvapuram,15515,283616,210783,36.2,122.1,83.6,5,4,No Supply
2024-07-07,Vellalore,23993,66588,77017,23.3,39.1,83.1,10,2,Low Pressure
2024-07-07,Chettipalayam,6955,242279,197551,28.1,13.7,86.7,29,10,Delayed
2024-07-07,Irugur,12528,152393,204516,38.5,122.5,45.8,12,8,Normal
2024-07-07,Sulur,13487,182953,173237,25.9,6.5,63.4,21,6,No Supply
2024-07-07,Nallampalayam,20353,230946,255322,36.8,112.4,77.4,18,11,No Supply
2024-07-07,Annur,9501,118291,185918,31.4,65.4,82.5,7,6,Delayed
2024-07-07,Mettupalayam Road,18101,104313,275769,22.3,136.0,55.1,27,7,Low Pressure
2024-07-07,PN Palayam,22035,287900,294131,23.8,112.2,88.8,15,11,Normal
2024-07-07,Tatabad,18411,291435,79023,38.0,39.5,62.9,20,9,No Supply
2024-07-07,Lakshmi Mills,16261,349214,141698,26.6,17.1,72.2,33,10,Delayed
2024-07-07,Five Roads,24124,175492,207926,30.8,102.7,50.8,32,0,Low Pressure
2024-07-07,Puliakulam,12900,69739,233107,27.7,107.0,69.8,26,2,No Supply
2024-07-07,Udayampalayam,14196,70661,227471,23.5,81.4,78.0,30,11,Normal
2024-07-07,Ramanathapuram,13288,135207,191816,37.4,121.2,74.7,11,9,Delayed
2024-07-07,Trichy Road,10938,154549,325713,29.0,25.3,59.5,3,7,Normal
2024-07-07,Peedampalli,14023,191102,226260,37.0,124.3,55.6,3,2,Low Pressure
2024-07-07,Kovilpalayam,14195,229190,249530,38.7,91.0,51.6,3,2,Low Pressure
2024-07-07,Idigarai,12872,203184,104283,27.5,134.2,49.7,12,1,Normal
2024-07-07,NGGO Colony,18941,240142,50042,26.8,85.7,85.4,32,1,Low Pressure
2024-07-07,Sitra,13205,313649,185614,36.5,92.9,59.6,11,11,Normal
2024-07-07,Vilangudi,18014,301550,92330,32.0,136.0,91.1,13,3,No Supply
2024-07-07,Edayarpalayam,21470,154395,58953,24.1,45.4,49.0,22,9,Normal
2024-07-07,Karumathampatti,6280,293692,259055,27.8,24.9,62.0,11,5,Normal
2024-07-07,Kovaipudur,3661,116605,168355,31.4,6.0,86.5,32,0,No Supply
2024-07-07,Telungupalayam,6867,105821,272901,23.6,49.7,74.0,18,5,Low Pressure
2024-07-07,Sivanandhapuram,6079,123704,266309,31.7,94.0,71.4,17,10,Normal
2024-07-07,Appanaickenpatti,22991,69442,113249,34.0,99.7,84.0,12,11,No Supply
2024-07-07,Vadavalli West,7891,267922,235329,35.9,122.1,79.4,8,4,Delayed
2024-07-07,Kamarajar Road,22253,125712,69439,27.1,84.6,49.3,34,5,Low Pressure
2024-07-07,Red Fields,7464,218659,204697,33.2,56.7,47.2,31,4,Normal
2024-07-07,Bharathi Nagar,12812,93657,279603,23.1,90.7,75.3,32,10,No Supply
2024-07-07,Balaji Nagar,14077,298254,81241,26.0,120.5,50.5,26,9,Normal
2024-07-07,Sri Ram Nagar,12666,343014,251634,30.5,23.1,64.9,25,5,No Supply
2024-07-07,Vivekananda Nagar,18714,226287,165902,33.2,136.2,89.8,13,8,No Supply
2024-07-07,Shanmuga Nagar,10815,252233,183466,37.8,16.5,50.7,23,7,Delayed
